#                  source year  day       time (hr)   base          u (Ml)          v (Ml)        V.r (Jy)      err.r (Jy)        V.i (Jy)      err.i (Jy)
                      M87 1858  321      0.08333373 AAAP      0.87230749     -1.77677099      0.75837346      0.00010712     -0.00732415      0.00010712
                      M87 1858  321      0.08333373 AACI  -2965.84957013  -3691.46850560      0.10037166      0.00022794     -0.00906219      0.00022794
                      M87 1858  321      0.08333373 AAGB  -5553.44836267    521.74911413     -0.00098968      0.00016378     -0.04711375      0.00016378
                      M87 1858  321      0.08333373 AAGL  -3041.17301760  -6800.47716693      0.09266891      0.00010311     -0.01036248      0.00010311
                      M87 1858  321      0.08333373 AAHA   -758.08124587  -5226.84604587     -0.09266926      0.00006923     -0.06164647      0.00006923
                      M87 1858  321      0.08333373 AAPB  -4616.15127040  -4875.80887893     -0.10420483      0.00003676     -0.01363222      0.00003676
                      M87 1858  321      0.08333373 AAPV  -4047.97914880  -4301.28139093     -0.02853160      0.00005963      0.11204465      0.00005963
                      M87 1858  321      0.08333373 AASG   -295.84786560    662.22165867      0.02225936      0.00021900     -0.55599501      0.00021900
                      M87 1858  321      0.08333373 APCI  -2966.72186880  -3689.69171200      0.09996618      0.00143975     -0.00964081      0.00143975
                      M87 1858  321      0.08333373 APGB  -5554.32069973    523.52588533     -0.00056800      0.00103452     -0.04722216      0.00103452
                      M87 1858  321      0.08333373 APGL  -3042.04531627  -6798.70040747      0.09340613      0.00065129     -0.00961138      0.00065129
                      M87 1858  321      0.08333373 APHA   -758.95354987  -5225.06930347     -0.09164575      0.00043729     -0.06204737      0.00043729
                      M87 1858  321      0.08333373 APPB  -4617.02358187  -4874.03210240     -0.10358370      0.00023216     -0.01405095      0.00023216
                      M87 1858  321      0.08333373 APPV  -4048.85140480  -4299.50458453     -0.02932293      0.00037667      0.11152474      0.00037667
                      M87 1858  321      0.08333373 APSG   -296.72017493    663.99841813      0.02793356      0.00138329     -0.55500355      0.00138329
                      M87 1858  321      0.08333373 CIHA   2207.76833493  -1535.37758080     -0.12935719      0.00093050     -0.14102752      0.00093050
                      M87 1858  321      0.08333373 CISG   2670.00171520   4353.69015467      0.00202408      0.00294344     -0.11404306      0.00294344
                      M87 1858  321      0.08333373 GBCI   2587.59882240  -4213.21763413     -0.05743635      0.00220130     -0.04598159      0.00220130
                      M87 1858  321      0.08333373 GBGL   2512.27539200  -7322.22621867     -0.06933155      0.00099579     -0.08107665      0.00099579
                      M87 1858  321      0.08333373 GBHA   4795.36712533  -5748.59518293     -0.01412355      0.00066860      0.08298619      0.00066860
                      M87 1858  321      0.08333373 GBPB    937.29711787  -5397.55797333      0.07751735      0.00035496      0.07926715      0.00035496
                      M87 1858  321      0.08333373 GBSG   5257.60053760    140.47254013      0.04647868      0.00211498      0.01587815      0.00211498
                      M87 1858  321      0.08333373 GLCI     75.32342096   3109.00866987      0.11876114      0.00138585     -0.02967015      0.00138585
                      M87 1858  321      0.08333373 GLHA   2283.09176747   1573.63109973     -0.11176973      0.00042092     -0.09434639      0.00042092
                      M87 1858  321      0.08333373 GLPB  -1574.97827627   1924.66828800     -0.20964936      0.00022347      0.03801837      0.00022347
                      M87 1858  321      0.08333373 GLSG   2745.32514560   7462.69888853      0.01047983      0.00133151     -0.07843620      0.00133151
                      M87 1858  321      0.08333373 HASG    462.23337707   5889.06774187      0.06866871      0.00089401      0.10399236      0.00089401
                      M87 1858  321      0.08333373 PBCI   1650.30170667   1184.34038827     -0.24867548      0.00049401     -0.03044720      0.00049401
                      M87 1858  321      0.08333373 PBHA   3858.07007573   -351.03720000      0.04153900      0.00015004      0.03524259      0.00015004
                      M87 1858  321      0.08333373 PBSG   4320.30341120   5538.03055787      0.00265435      0.00047464      0.09938450      0.00047464
                      M87 1858  321      0.08333373 PVCI   1082.12953387    609.81288853     -0.02645903      0.00080150     -0.40968612      0.00080150
                      M87 1858  321      0.08333373 PVGB  -1505.46928213   4823.03044267      0.07309559      0.00057591      0.07210240      0.00057591
                      M87 1858  321      0.08333373 PVGL   1006.80611200  -2499.19578453      0.00878911      0.00036257     -0.16711015      0.00036257
                      M87 1858  321      0.08333373 PVHA   3289.89787733   -925.56470293     -0.07253762      0.00024344      0.07354569      0.00024344
                      M87 1858  321      0.08333373 PVPB   -568.17216853   -574.52749227      0.05408592      0.00012924      0.48743470      0.00012924
                      M87 1858  321      0.08333373 PVSG   3752.13124267   4963.50301013     -0.11581943      0.00077008      0.02128600      0.00077008
                      M87 1858  321      0.41666651 AAAP      0.86657636     -1.76054986     -0.15233154      0.00010712      0.74275409      0.00010712
                      M87 1858  321      0.41666651 AACI  -3148.67650560  -3748.41187413     -0.06401035      0.00022794      0.08331769      0.00022794
                      M87 1858  321      0.41666651 AACT   -600.18602667   1134.56166613      0.39491703      0.00025958     -0.13554201      0.00025958
                      M87 1858  321      0.41666651 AAGB  -5736.31060480    416.53789707     -0.05081323      0.00016378     -0.00683242      0.00016378
                      M87 1858  321      0.41666651 AAGL  -2903.23449173  -6855.89940053     -0.09421644      0.00010311     -0.00629020      0.00010311
                      M87 1858  321      0.41666651 AAHA   -704.61096747  -5240.47178240      0.09901246      0.00006923     -0.05226663      0.00006923
                      M87 1858  321      0.41666651 AAPB  -4732.60934827  -4962.91580587      0.09795226      0.00003676     -0.02732406      0.00003676
                      M87 1858  321      0.41666651 AAPV  -4207.02523307  -4378.18345813     -0.10293832      0.00005963     -0.04960023      0.00005963
                      M87 1858  321      0.41666651 AASG   -267.03432747    656.96377387      0.54414292      0.00021900      0.14381941      0.00021900
                      M87 1858  321      0.41666651 APCI  -3149.54308267  -3746.65129387      0.09449948      0.00143975      0.04444364      0.00143975
                      M87 1858  321      0.41666651 APCT   -601.05260693   1136.32221653     -0.21387506      0.00163962     -0.36112625      0.00163962
                      M87 1858  321      0.41666651 APGB  -5737.17709653    418.29844587      0.00197026      0.00103452      0.05124589      0.00103452
                      M87 1858  321      0.41666651 APGL  -2904.10108587  -6854.13884587      0.01358228      0.00065129      0.09408430      0.00065129
                      M87 1858  321      0.41666651 APHA   -705.47753813  -5238.71132160     -0.07111903      0.00043729     -0.08634270      0.00043729
                      M87 1858  321      0.41666651 APPB  -4733.47590827  -4961.15522560     -0.04666142      0.00023216     -0.09038378      0.00023216
                      M87 1858  321      0.41666651 APPV  -4207.89181440  -4376.42280960     -0.02809769      0.00037667      0.11085316      0.00037667
                      M87 1858  321      0.41666651 APSG   -267.90090427    658.72432427      0.03187348      0.00138329     -0.56059080      0.00138329
                      M87 1858  321      0.41666651 CICT   2548.49047893   4882.97353387     -0.09517379      0.00348887     -0.06806904      0.00348887
                      M87 1858  321      0.41666651 CIHA   2444.06554880  -1492.05997440     -0.13173060      0.00093050     -0.10316310      0.00093050
                      M87 1858  321      0.41666651 CISG   2881.64218453   4405.37567573     -0.04798864      0.00294344     -0.09785073      0.00294344
                      M87 1858  321      0.41666651 GBCI   2587.63403520  -4164.94976853      0.02912136      0.00220130      0.06618116      0.00220130
                      M87 1858  321      0.41666651 GBCT   5136.12450133    718.02376640     -0.05960995      0.00250690     -0.00937381      0.00250690
                      M87 1858  321      0.41666651 GBGL   2833.07604907  -7272.43727360     -0.07919135      0.00099579      0.06072111      0.00099579
                      M87 1858  321      0.41666651 GBHA   5031.69956693  -5657.00972373      0.04251781      0.00066860     -0.07156313      0.00066860
                      M87 1858  321      0.41666651 GBPB   1003.70118720  -5379.45371307      0.02614941      0.00035496     -0.10815075      0.00035496
                      M87 1858  321      0.41666651 GBSG   5469.27621120    240.42588027     -0.05270485      0.00211498     -0.01562524      0.00211498
                      M87 1858  321      0.41666651 GLCI   -245.44201253   3107.48750933      0.03471729      0.00138585     -0.11939744      0.00138585
                      M87 1858  321      0.41666651 GLCT   2303.04845653   7990.46104747     -0.06468020      0.00157825      0.02407168      0.00157825
                      M87 1858  321      0.41666651 GLHA   2198.62353920   1615.42752000     -0.12941565      0.00042092      0.07938245      0.00042092
                      M87 1858  321      0.41666651 GLPB  -1829.37483520   1892.98357547     -0.13833577      0.00022347      0.13735102      0.00022347
                      M87 1858  321      0.41666651 GLSG   2636.20015787   7512.86318933     -0.08059569      0.00133151     -0.01094739      0.00133151
                      M87 1858  321      0.41666651 HACT    104.42493480   6375.03348053      0.12381649      0.00105967      0.02705749      0.00105967
                      M87 1858  321      0.41666651 HASG    437.57663893   5897.43563947      0.09359639      0.00089401      0.08387120      0.00089401
                      M87 1858  321      0.41666651 PBCI   1583.93283413   1214.50393173     -0.23573450      0.00049401      0.09557541      0.00049401
                      M87 1858  321      0.41666651 PBCT   4132.42334293   6097.47749547      0.08971796      0.00056259      0.01448820      0.00056259
                      M87 1858  321      0.41666651 PBHA   4027.99837013   -277.55603413      0.04090462      0.00015004     -0.00462082      0.00015004
                      M87 1858  321      0.41666651 PBSG   4465.57499733   5619.87962027      0.07818470      0.00047464      0.05363284      0.00047464
                      M87 1858  321      0.41666651 PVCI   1058.34872853    629.77153280      0.16910408      0.00080150     -0.37377359      0.00080150
                      M87 1858  321      0.41666651 PVCT   3606.83921920   5512.74509653     -0.09118015      0.00091277      0.06426742      0.00091277
                      M87 1858  321      0.41666651 PVGB  -1529.28529067   4794.72129707     -0.07325087      0.00057591     -0.06895781      0.00057591
                      M87 1858  321      0.41666651 PVGL   1303.79073920  -2477.71594667      0.15812650      0.00036257      0.01492943      0.00036257
                      M87 1858  321      0.41666651 PVHA   3502.41426773   -862.28843733     -0.07385329      0.00024344      0.04006079      0.00024344
                      M87 1858  321      0.41666651 PVPB   -525.58409973   -584.73239573     -0.38017641      0.00012924      0.31110473      0.00012924
                      M87 1858  321      0.41666651 PVSG   3939.99089920   5035.14720427     -0.11399711      0.00077008      0.01797316      0.00077008
                      M87 1858  321      0.41666651 SGCT   -333.15170240    477.59789120      0.52212822      0.00335207     -0.25176435      0.00335207
                      M87 1858  321      0.75000000 AAAP      0.85421055     -1.74449590     -0.16093216      0.00010712     -0.74079269      0.00010712
                      M87 1858  321      0.75000000 AACI  -3307.41666133  -3808.54534827     -0.07591202      0.00022794      0.07675984      0.00022794
                      M87 1858  321      0.75000000 AACT   -546.22007200   1123.85524480     -0.27901249      0.00025958      0.31785141      0.00025958
                      M87 1858  321      0.75000000 AAGB  -5875.27663787    308.31593920      0.03267243      0.00016378     -0.04480727      0.00016378
                      M87 1858  321      0.75000000 AAGL  -2743.09178453  -6908.54779733      0.08319966      0.00010311     -0.04706267      0.00010311
                      M87 1858  321      0.75000000 AAHA   -645.75842027  -5253.05168213      0.10371590      0.00006923     -0.04299332      0.00006923
                      M87 1858  321      0.75000000 AAPB  -4812.86181547  -5051.86519893      0.09758717      0.00003676     -0.01508021      0.00003676
                      M87 1858  321      0.75000000 AAPV  -4333.88683093  -4457.75854080      0.07478456      0.00005963     -0.08420120      0.00005963
                      M87 1858  321      0.75000000 AASG   -236.17598160    652.26173547      0.31740828      0.00021900      0.47015939      0.00021900
                      M87 1858  321      0.75000000 APCI  -3308.27087787  -3806.80086187     -0.05881970      0.00143975     -0.09195265      0.00143975
