#                  source year  day       time (hr)   base          u (Ml)          v (Ml)        V.r (Jy)      err.r (Jy)        V.i (Jy)      err.i (Jy)
                     SgrA 1858  321      2.41666675 SPPV   2710.29149013  -8198.37573973      0.04706435      0.00035138      0.01696257      0.00035138
                     SgrA 1858  321      2.75000024 PVPB   -733.26714133   -421.72672640      1.45684998      0.00008078     -0.15361402      0.00008078
                     SgrA 1858  321      2.75000024 SPPB   1721.31490987  -8729.94718720      0.03832286      0.00020193      0.00894297      0.00020193
                     SgrA 1858  321      2.75000024 SPPV   2454.58205013  -8308.22048427      0.04706104      0.00035138      0.01501858      0.00035138
                     SgrA 1858  321      3.08333373 PVPB   -729.84915413   -390.70037547      1.47332254      0.00008078     -0.15989583      0.00008078
                     SgrA 1858  321      3.08333373 SPPB   1450.14046507  -8797.47822933      0.03778022      0.00020193      0.00763263      0.00020193
                     SgrA 1858  321      3.08333373 SPPV   2179.98962560  -8406.77784747      0.04700925      0.00035138      0.01317646      0.00035138
                     SgrA 1858  321      3.41666651 PVPB   -720.85235840   -359.94576853      1.49574003      0.00008078     -0.16490844      0.00008078
                     SgrA 1858  321      3.41666651 SPPB   1167.76307627  -8853.23950080      0.03774294      0.00020193      0.00648904      0.00020193
                     SgrA 1858  321      3.41666651 SPPV   1888.61543040  -8493.29377280      0.04704590      0.00035138      0.01154786      0.00035138
                     SgrA 1858  321      3.75000000 AAAP      0.80791058     -1.43953222      3.28525366      0.00009501      0.00170833      0.00009501
                     SgrA 1858  321      3.75000000 PBAA   3625.87298133   6228.99849387      0.03523773      0.00002642      0.00349650      0.00002642
                     SgrA 1858  321      3.75000000 PBAP   3626.68088747   6227.55898027      0.03519645      0.00016691      0.00351110      0.00016691
                     SgrA 1858  321      3.75000000 PVAA   2919.52740267   5899.30029227      0.00503078      0.00004598      0.02689381      0.00004598
                     SgrA 1858  321      3.75000000 PVAP   2920.33530453   5897.86069333      0.00494883      0.00029043      0.02692074      0.00029043
                     SgrA 1858  321      3.75000000 PVPB   -706.34560320   -329.69824907      1.52357044      0.00008078     -0.16871267      0.00008078
                     SgrA 1858  321      3.75000000 SPAA   4502.21659307  -2667.80587093     -0.12061211      0.00011494     -0.08495351      0.00011494
                     SgrA 1858  321      3.75000000 SPAP   4503.02454613  -2669.24541013     -0.12040451      0.00072603     -0.08495322      0.00072603
                     SgrA 1858  321      3.75000000 SPPB    876.34359680  -8896.80438613      0.03718131      0.00020193      0.00564934      0.00020193
                     SgrA 1858  321      3.75000000 SPPV   1582.68921813  -8567.10610773      0.04724560      0.00035138      0.01010943      0.00035138
                     SgrA 1858  321      4.08333349 AAAP      0.83309761     -1.47454129      3.28525198      0.00009501      0.00175411      0.00009501
                     SgrA 1858  321      4.08333349 PBAA   3896.15627520   6069.26859093      0.03197288      0.00002642      0.00272085      0.00002642
                     SgrA 1858  321      4.08333349 PBAP   3896.98935893   6067.79406507      0.03193141      0.00016691      0.00273291      0.00016691
                     SgrA 1858  321      4.08333349 PVAA   3209.71636053   5769.07928747      0.00412539      0.00004598      0.02284501      0.00004598
                     SgrA 1858  321      4.08333349 PVAP   3210.54944853   5767.60482987      0.00404856      0.00029043      0.02286477      0.00029043
                     SgrA 1858  321      4.08333349 PVPB   -686.43990613   -300.18927573      1.55598490      0.00008078     -0.17136801      0.00008078
                     SgrA 1858  321      4.08333349 SPAA   4474.26833067  -2858.57079893     -0.10893447      0.00011494     -0.08911173      0.00011494
