#                  source year  day       time (hr)   base          u (Ml)          v (Ml)        V.r (Jy)      err.r (Jy)        V.i (Jy)      err.i (Jy)
                     SgrA 1858  321      0.08333373 GBNZ -11082.40674133   3810.16135680     -0.05819155      0.00287470     -0.01692243      0.00287470
                     SgrA 1858  321      0.08333373 SPGB   5810.80901120  -5534.79447893      0.14119471      0.00180637     -0.00257096      0.00180637
                     SgrA 1858  321      0.08333373 SPNZ  -5271.59771307  -1724.63317333     -0.24191558      0.00375036      0.08839466      0.00375036
                     SgrA 1858  321      0.41666651 GBNZ -10700.25014613   4272.26253227     -0.05790957      0.00287470     -0.02157600      0.00287470
                     SgrA 1858  321      0.41666651 SPGB   5490.39331840  -5774.59541333      0.13956305      0.00180637     -0.00634622      0.00180637
                     SgrA 1858  321      0.41666651 SPNZ  -5209.85685333  -1502.33299840     -0.26629471      0.00375036      0.08166572      0.00375036
                     SgrA 1858  321      0.41666651 GBGR  -2872.18778092   6085.65251938      0.04066421      0.00308792      0.08902808      0.00308792
                     SgrA 1858  321      0.41666651 NZGR   7814.10736246   1798.23158892      0.14098113      0.00641110     -0.04876311      0.00641110
                     SgrA 1858  321      0.41666651 SPGR   2606.89483323    303.26656308     -0.03924277      0.00402853      0.36366397      0.00402853
                     SgrA 1858  321      0.75000000 GBGR  -2354.06423467   6192.34914133      0.02462082      0.00287470      0.08843075      0.00287470
                     SgrA 1858  321      0.75000000 GBNZ -10311.57410133   4651.14651733     -0.05556440      0.00454530     -0.02687414      0.00454530
                     SgrA 1858  321      0.75000000 NZGR   7875.75537067   1526.23972267      0.14302797      0.00943689     -0.04688218      0.00943689
                     SgrA 1858  321      0.75000000 SPGB   5127.90689280  -5999.83521280      0.13690307      0.00180637     -0.01161090      0.00180637
                     SgrA 1858  321      0.75000000 SPGR   2773.84260693    192.51400960     -0.10745429      0.00375036      0.34040196      0.00375036
                     SgrA 1858  321      0.75000000 SPNZ  -5126.36989867  -1316.04052800     -0.29149463      0.00592984      0.07231278      0.00592984
                     SgrA 1858  321      1.08333349 GBGR  -1800.41946880   6280.00854187      0.01077886      0.00287470      0.08495782      0.00287470
                     SgrA 1858  321      1.08333349 SPGB   4726.12357120  -6208.79002453      0.13286959      0.00180637     -0.01794665      0.00180637
                     SgrA 1858  321      1.08333349 SPGR   2925.70411520     71.21854907     -0.18516446      0.00375036      0.31583608      0.00375036
                     SgrA 1858  321      1.41666627 GBGR  -1232.95105493   6343.84359253      0.00032149      0.00287470      0.07930487      0.00287470
                     SgrA 1858  321      1.41666627 SPGB   4288.11799893  -6399.86095787      0.12742992      0.00180637     -0.02486069      0.00180637
                     SgrA 1858  321      1.41666627 SPGR   3055.16693333    -56.01749340     -0.24764747      0.00375036      0.28863233      0.00375036
                     SgrA 1858  321      1.74999976 GBGR   -656.00146933   6383.36550400     -0.00650023      0.00287470      0.07245145      0.00287470
                     SgrA 1858  321      1.74999976 SPGB   3817.24185600  -6571.58597120      0.12036704      0.00180637     -0.03146279      0.00180637
                     SgrA 1858  321      1.74999976 SPGR   3161.24037120   -188.22046507     -0.27787178      0.00375036      0.26265388      0.00375036
                     SgrA 1858  321      2.08333325 GBGR    -73.98574243   6398.27233280     -0.01188754      0.00287470      0.06521887      0.00287470
                     SgrA 1858  321      2.08333325 SPGB   3317.09848320  -6722.65093973      0.11219088      0.00180637     -0.03701556      0.00180637
                     SgrA 1858  321      2.08333325 SPGR   3243.11273813   -324.37870773     -0.30033233      0.00375036      0.24032645      0.00375036
                     SgrA 1858  321      2.41666675 GBGR    508.64239680   6388.44954453     -0.01162496      0.00287470      0.05700578      0.00287470
                     SgrA 1858  321      2.41666675 GBPV   1273.92173440  -5445.66275413     -0.12850640      0.00072257     -0.10974620      0.00072257
                     SgrA 1858  321      2.41666675 GRPV    765.27933973 -11834.11242667     -0.07957007      0.00150019     -0.00712580      0.00150019
                     SgrA 1858  321      2.41666675 SPGB   2791.51521707  -6851.89996373      0.10305719      0.00180637     -0.04106189      0.00180637
                     SgrA 1858  321      2.41666675 SPGR   3300.15757653   -463.45029280     -0.32085328      0.00375036      0.22095346      0.00375036
                     SgrA 1858  321      2.41666675 SPPV   4065.43688533 -12297.56267520     -0.04878753      0.00094267     -0.00650661      0.00094267
                     SgrA 1858  321      2.75000024 GBCI   2917.54434560  -4388.07227733     -0.20648608      0.00287470     -0.13639112      0.00287470
                     SgrA 1858  321      2.75000024 GBGR   1087.42449920   6353.97259947     -0.01189317      0.00287470      0.04844465      0.00287470
                     SgrA 1858  321      2.75000024 GBPB    337.45836587  -6136.57617067     -0.04430127      0.00041516     -0.07857854      0.00041516
                     SgrA 1858  321      2.75000024 GBPV   1437.35898240  -5503.98601387     -0.11594046      0.00072257     -0.11121466      0.00072257
                     SgrA 1858  321      2.75000024 GRCI   1830.11982933 -10742.04496213     -0.05524272      0.00596841      0.00261170      0.00596841
                     SgrA 1858  321      2.75000024 GRPB   -749.96614293 -12490.54880427     -0.07246216      0.00086195      0.00002734      0.00086195
                     SgrA 1858  321      2.75000024 GRPV    349.93450640 -11857.95874133     -0.07964160      0.00150019     -0.00767339      0.00150019
                     SgrA 1858  321      2.75000024 PBCI   2580.08603307   1748.50382933     -0.13539821      0.00086195      0.28887792      0.00086195
                     SgrA 1858  321      2.75000024 PVCI   1480.18531200   1115.91380693      0.52727974      0.00150019      0.32293859      0.00150019
                     SgrA 1858  321      2.75000024 PVPB  -1099.90064853   -632.59004800      0.92602399      0.00021666     -0.30439456      0.00021666
                     SgrA 1858  321      2.75000024 SPCI   5162.05818027 -11346.41605973     -0.06430220      0.00375036     -0.00512642      0.00375036
